,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2905,Unclenathannn,Pure Imagination,36V4aP2bpDUuvBYcpku9LI,58,0.824,0.0312,7,-15.873,1,0.0921,0.765,7.55e-05,0.0845,0.314,72.727,99838,3
2906,Dance Gavin Dance,Midnight Crusade,4sykUbPIpLYRfZk1ljZcpj,55,0.421,0.982,11,-3.569,1,0.171,0.00123,2.25e-06,0.162,0.502,195.934,209028,4
2907,YUNGBLUD,Medication,1iSwhRAKSkkLpyo8X8NqtV,62,0.688,0.864,1,-4.258,1,0.202,0.000786,0.0,0.0738,0.4,155.108,192000,4
2908,Devin Dawson,Asking for a Friend,5mXOdtyPOL6GEuZdCyHSsb,56,0.713,0.527,4,-7.512,1,0.0329,0.238,7.49e-06,0.111,0.445,123.006,239280,4
2909,Pouya,Daddy Issues,4eK2QvWTReLe8xPST7EjdJ,56,0.732,0.595,11,-8.044,0,0.393,0.097,3.25e-05,0.0771,0.312,164.071,145610,4
2910,Noah Reid,"Simply the Best (From ""Schitt's Creek"")",1KFuLRUmWf0irn0CLclT2X,54,0.441,0.138,11,-12.136,1,0.0352,0.93,0.00023,0.105,0.119,85.492,177919,4
2911,YG,BULLETPROOF (feat. Jay 305),1qUdAB72nSWPZwDqH9KMYD,56,0.776,0.515,10,-7.415,0,0.411,0.137,0.0,0.321,0.448,162.488,153707,3
2912,Olivia Herdt,Strawberry Kisses,285NEKr29sQ3yYBw8jEoGM,56,0.656,0.321,2,-11.483,1,0.047,0.623,0.0,0.0813,0.353,86.487,80849,4
2913,Grupo Ensamble,Tus Jefes No Me Quieren,16OHjORdq0UoVilD02ZzXN,66,0.637,0.547,3,-8.43,0,0.097,0.174,1.68e-05,0.107,0.963,180.054,224256,4
2914,Luke Combs,When It Rains It Pours,2cJC39Aqmyo6YBS7WuevRh,56,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4
2915,Adam Calhoun,Huck Fosier,7IUgpnPKVPOPuIbTZKUNVH,54,0.705,0.777,1,-6.899,0,0.204,0.0172,0.0,0.382,0.44,130.023,161656,4
2916,Lil Wayne,Perfect Strangers,4E3qImtJzRqLt8ZZyLceOE,55,0.746,0.644,7,-2.605,1,0.232,0.4,0.0,0.095,0.542,146.178,249751,4
2917,Jesus Honcho,Infatuated,2ZlF11sUKr63VjIvFNmUzQ,54,0.748,0.779,1,-4.28,1,0.0498,0.0312,0.0,0.0721,0.326,130.027,147616,4
2918,Ice Nine Kills,Stabbing In The Dark,7H5q9RsWBDRrKq2qCdv2HG,58,0.345,0.943,10,-4.184,0,0.144,0.00123,0.0,0.0609,0.293,164.954,276867,4
2919,5 Seconds of Summer,Moving Along,4UQajPk0EPvbwWTl0fYi4C,61,0.713,0.829,11,-4.297,0,0.203,0.00529,0.0,0.221,0.845,149.996,197518,4
2920,Lil Baby,Cash,3OyMMEBmp23N79jkH2gcpT,55,0.797,0.579,9,-6.615,1,0.164,0.000796,2.7e-06,0.0878,0.3,139.977,198474,4
2921,Trippie Redd,A.L.L.T.Y. 3,2ppse4DOEFlzaW7Xu3U76r,56,0.561,0.785,8,-5.376,0,0.452,0.111,0.0,0.121,0.458,150.159,180800,4
2922,Christian Leave,Understand,3TWufUSTuZkpMnbLc2r9RA,56,0.61,0.197,6,-13.791,1,0.0351,0.827,0.000271,0.192,0.134,114.934,133479,3
2923,Yungeen Ace,Jungle,30hAOjCG6aftu6uuYVYGZI,54,0.746,0.739,6,-5.797,0,0.243,0.143,0.0,0.0917,0.284,139.949,206368,4
2924,J Balvin,Ambiente,4N9V7YYPoN4DoSnjjfHW1k,66,0.789,0.736,2,-6.279,0,0.0898,0.135,0.0,0.681,0.782,81.016,249253,4
2925,Upchurch,Cowboy,53UXJ9NlgwfE8oOVFhinrS,54,0.813,0.483,0,-12.74,1,0.0367,0.118,0.00291,0.379,0.0396,120.046,230568,4
2926,Moses Sumney,Make Out in My Car - Sufjan Stevens Version,045NQr6Xvm5o9YFUMwbMzG,58,0.547,0.379,5,-11.655,1,0.0308,0.973,0.0155,0.123,0.654,149.853,166880,4
2927,88GLAM,It's A Flex (feat. NAV),1gR8SPZg0pDh2F0Ridi3e1,58,0.799,0.554,6,-6.85,0,0.0922,0.153,0.0,0.198,0.533,150.051,198800,4
2928,Golden Vessel,Hesitate,6PmsHVre2N9yOjDge00r9c,58,0.406,0.53,2,-9.556,1,0.045,0.739,0.0161,0.108,0.0701,122.773,251279,4
2929,Imagine Dragons,Only,1uRBbjQ3uNFXCncWyNomHf,65,0.691,0.803,9,-5.029,1,0.0355,0.015,0.0,0.0862,0.424,104.997,180733,4
2930,Jon Bellion,The Internet,359Q4gGdrQIFhRzs7J8gZu,55,0.767,0.792,5,-5.053,0,0.225,0.106,1.02e-05,0.145,0.699,119.168,189492,4
2931,SG Lewis,Hurting (feat. AlunaGeorge),7h8e5oCD5ZRu0VPNHEN6A5,60,0.792,0.649,11,-3.966,0,0.0808,0.426,9.27e-05,0.0942,0.444,118.016,185085,4
2932,AK,Now I'm Forever,0zCqPom3kkztUcVI2csV7J,58,0.533,0.666,6,-6.27,1,0.365,0.106,0.0,0.127,0.587,156.9,187578,4
2933,Fall Out Boy,Church,0OUQhRKgGSb0PPrLUuEQka,59,0.37,0.901,6,-3.393,0,0.05,0.0014,0.0,0.25,0.401,167.995,211827,4
2934,Roddy Ricch,Can't Express,1Nch1dTOPyrA2MCcQtlxb8,57,0.601,0.635,10,-5.534,0,0.364,0.0162,0.0,0.164,0.325,161.759,168552,4
2935,Sia,Candy Cane Lane,4KevTcBXEIYxXVyPE78XXm,55,0.589,0.91,1,-4.206,0,0.0623,0.00366,4.87e-05,0.0843,0.394,130.017,212387,4
2936,sadeyes,jaded,6Tt9PBM6oWGwVnxyzuM84j,58,0.703,0.386,6,-11.447,1,0.0672,0.0645,1.55e-06,0.257,0.192,124.117,160625,4
2937,Aldo Trujillo,El Ray,5nKK4ZAdwPuwyer2TUZ5IF,59,0.809,0.61,7,-7.236,1,0.0379,0.649,0.0,0.102,0.967,116.999,202263,3
2938,Womb Sound,Womb Sound With Mother's Heartbeat and Sleep Pulse,6DCxsitO66sRaPLAZJMFkT,63,0.284,0.501,10,-32.431,0,0.439,0.944,0.691,0.108,0.169,68.631,137183,4
2939,SUNMI,Siren,6ySoz8mujfiQS37xjEEZCv,64,0.61,0.905,9,-3.686,0,0.0369,0.0142,0.0,0.0592,0.521,122.012,199134,4
2940,Ice Nine Kills,SAVAGES,6ZfTIN0gmZft7Ewe9gjOyR,58,0.476,0.99,6,-2.24,1,0.133,0.000361,3.25e-06,0.409,0.406,130.97,177853,4
2941,Billy Marchiafava,Real Milf Hours,15GhWV2zMvU3FLfJNksgLq,57,0.809,0.529,1,-9.693,0,0.126,0.104,0.00758,0.134,0.399,159.321,91195,4
2942,Six,Haus of Holbein,6bo3wF9Gfmr7iFlIaGfo1g,59,0.672,0.666,5,-6.534,0,0.156,0.0362,0.0,0.323,0.832,150.111,126871,4
2943,Vicetone,Walk Thru Fire,2wQ411UQL2MRsdAgPRUstT,62,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028,194483,4
2944,MØ,Blur (feat. Foster The People),653SgdD6rQ9YPtsqRgQVzm,61,0.616,0.809,1,-4.775,0,0.033,0.0148,0.0,0.718,0.468,140.007,181961,4
2945,The Wombats,Turn,11IJA30efHAJLO3qroPh5L,63,0.531,0.847,1,-3.907,1,0.0529,0.00743,0.0,0.0916,0.38,105.03,207679,4
2946,YUNGBLUD,Anarchist,3vVkxjrTP4SM1Ogq68LoXW,63,0.508,0.905,9,-4.467,0,0.311,0.00972,0.0,0.342,0.212,160.627,167700,4
2947,Cautious Clay,Stolen Moments,3z2yfA8yko5CE5QObwvSgG,56,0.434,0.211,10,-9.371,1,0.0506,0.829,0.0,0.104,0.202,170.597,137638,4
2948,BROCKHAMPTON,TONYA,0QV83q2vzzOM4uODVyXf7i,57,0.576,0.558,7,-7.713,0,0.312,0.509,2.07e-05,0.158,0.0395,80.193,283000,4
2949,PJ Morton,How Deep Is Your Love (feat. Yebba) - Live,3SjAiqAQ6sMmsJBeVw0nMf,60,0.424,0.484,11,-10.853,1,0.097,0.346,0.0,0.588,0.523,92.514,210133,4
2950,Imagine Dragons,Stuck,5Z9SQPYU95S6M1vcbLsDt2,64,0.621,0.478,5,-8.246,1,0.0351,0.263,0.0,0.257,0.248,115.023,190853,4
2951,Fame on Fire,Lucid Dreams,1iT5Ge6mwzO2SezSBIxrOX,56,0.499,0.877,0,-4.99,1,0.0633,0.00204,0.0,0.0935,0.213,83.917,234643,4
2952,The Lumineers,Scotland,3FWWh7YVaOwq1PurKgLWnh,54,0.581,0.604,10,-9.303,0,0.0256,0.0163,0.0321,0.106,0.208,96.97,228481,3
2953,Cody Jinks,Lifers,6F6NSi78ckFinGlLlB7aYp,53,0.559,0.823,10,-4.809,0,0.036,0.00228,4.36e-06,0.101,0.639,125.443,207427,4
2954,La Arrolladora Banda El Limón De Rene Camacho,Tú Eres La Razón,0CjVJ4RC8UEVo5pfnnFjs3,66,0.742,0.552,0,-5.701,1,0.0387,0.276,0.0,0.282,0.806,93.982,191733,4
2955,Dream Runner,The Calm,1nqq9YCuHGnk9YabcqH1bp,59,0.176,0.0414,2,-21.962,0,0.04,0.982,0.89,0.0902,0.0397,73.173,157429,4
2956,Lewis Capaldi,Something Borrowed - Demo,6UQGNRfns3nW2Nryl4aEGh,65,0.403,0.474,9,-5.643,1,0.0416,0.554,0.0,0.13,0.261,167.416,195160,4
2957,916frosty,FRIDAY,3nFP8hjpBWMhu0yRPB2O1N,58,0.412,0.683,10,-6.837,0,0.191,0.163,0.0,0.466,0.447,92.014,292561,4
2958,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,7BdBAeVMiVHbszGoN7WsAt,57,0.636,0.575,10,-4.624,1,0.0315,0.0117,0.861,0.12,0.193,119.996,219507,4
2959,Upchurch,Yz,3XeOW6styagl3LQ8GrUqHp,53,0.809,0.95,1,-7.655,1,0.1,0.0241,3.53e-05,0.215,0.787,140.055,174480,3
2960,SLANDER,Slow Motion,4IJJTkfEo5D4HJ9jqggc3Z,55,0.486,0.676,4,-8.377,1,0.0974,0.0436,2.43e-05,0.0812,0.293,90.242,206000,4
2961,Meek Mill,Championships,5DTOk0tCrmicVQP4mc6hkr,56,0.488,0.803,6,-4.165,0,0.205,0.0786,0.0,0.215,0.319,167.329,261743,4
2962,Shallou,Find,2Vi0rMV0PsaWxsPGNohOY9,53,0.55,0.468,0,-7.608,1,0.0425,0.054,0.00108,0.232,0.293,92.06,219118,4
2963,Lil Baby,Deep End (Lil Baby & Gunna),16QjPRt5HYK0dnLGmGRCvf,56,0.658,0.535,11,-8.197,1,0.515,0.257,0.0,0.0981,0.395,150.055,174662,4
2964,Khruangbin,Maria También,66MpvsWO5O7gy9LjXGFw6I,55,0.748,0.63,6,-7.318,0,0.046,0.00261,0.859,0.532,0.846,103.597,190999,4
2965,haroinfather,Shes My Lover Girl,0KoSY8g9CLzqqWyeuri2N7,57,0.802,0.33,10,-14.88,0,0.281,0.665,0.88,0.289,0.415,142.167,87605,4
2966,Mario,Drowning,3rYxOXZNc2qoCRhV6w9eq3,59,0.717,0.479,9,-5.844,1,0.0471,0.278,0.0,0.129,0.185,113.076,218627,4
2967,Five Finger Death Punch,Top of the World,4OByevsPyv1LWlWcULLMLB,54,0.484,0.983,6,-3.904,1,0.0779,0.00105,0.0,0.208,0.723,74.015,162052,4
2968,Lary Over,Subete,6CWMm2mJOrKyDH4W1X5d06,66,0.888,0.864,10,-2.11,0,0.127,0.609,2.07e-05,0.106,0.77,115.96,224019,4
2969,Vickeblanka,Black Rover,04LCCxG3pbOYeENiyUc7Xb,62,0.599,0.932,11,-5.622,1,0.0407,0.00215,0.0,0.146,0.539,102.065,208300,4
2970,NIKI,Around,6tv9CzrMUHQFrm9VHHO1hv,62,0.485,0.125,0,-16.486,1,0.0438,0.887,3.88e-06,0.108,0.153,130.234,183547,4
2971,Red Velvet,Power Up,381g0b6QZxC13SzA2HRMIc,65,0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,4
2972,Jorja Smith,Teenage Fantasy,0fIFjeeLJjIBliWUCsxyMF,65,0.583,0.677,4,-10.21,0,0.439,0.47,0.193,0.43,0.495,176.119,226906,4
2973,Austin Basham,All Is Well,1F4SgkTGnamV8KBgCwlHq2,60,0.34,0.419,11,-12.244,1,0.0337,0.859,0.00211,0.141,0.263,99.938,256693,4
2974,Scotty Sire,Mister Glassman,4lYxJPxy3jMEADaFhtcWRV,56,0.886,0.478,0,-6.83,1,0.051,0.206,1.4e-05,0.392,0.504,118.02,221707,4
2975,Ghostemane,Bonesaw,6I90hMc9paVMjNPxMOXoot,60,0.694,0.625,4,-9.07,1,0.482,0.0555,0.0029,0.547,0.454,139.698,112336,4
2976,Elevation Worship,Hallelujah Here Below,5PY5NbWxkAUkVQuvIuTHkz,56,0.38,0.399,2,-8.466,1,0.0321,0.0292,0.0,0.891,0.105,125.8,423377,3
2977,3LAU,Touch,5JKU2tXiG3yvJtefNwe7ZQ,57,0.576,0.797,11,-5.476,0,0.0499,0.0166,3.23e-05,0.21,0.137,110.051,205773,4
2978,Vic Mensa,Dark Things,7rY1py6YVjgxYPYTi5z460,56,0.572,0.577,10,-6.044,0,0.135,0.00893,0.0,0.166,0.25,161.905,192467,4
2979,Gunna,World Is Yours (Lil Baby & Gunna),0p0jvYdazuWBMC8QacxpUH,55,0.834,0.557,6,-7.148,1,0.543,0.113,0.0,0.0694,0.575,109.867,157199,4
2980,PRETTYMUCH,"10,000 Hours",1mklEaSnZ6Vl4cHZ6AnnNC,58,0.616,0.803,6,-4.794,1,0.231,0.0512,0.0,0.115,0.51,137.924,193096,4
2981,From Ashes to New,My Name,48NOZRemjwadg6Dwc343hJ,57,0.666,0.909,3,-5.204,1,0.11,0.0634,2.98e-06,0.209,0.655,92.519,222937,4
2982,HONNE,Me & You ◑,1ITJTMrS4cx8zdlI7DdSoo,64,0.769,0.546,0,-8.27,0,0.0387,0.645,0.000231,0.0948,0.603,120.22,243601,4
2983,88GLAM,Kyrie,4mOPVJGfWXH0wPFA6xeRDz,58,0.714,0.63,9,-5.69,0,0.0653,0.332,1.56e-06,0.11,0.366,156.112,204615,4
2984,Luke Combs,One Number Away,7ElHqs46U65NOaSwha2eMv,56,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,221800,4
2985,Lud Foe,In and Out,3xraZ1L6Ylv353uTG66FSf,54,0.548,0.841,7,-5.11,1,0.337,0.0134,0.0,0.176,0.212,97.583,239334,4
2986,Kodak Black,Fuck with You,6jLzD3MKPmRp58AWTTQnBw,55,0.697,0.593,0,-5.927,1,0.0914,0.121,0.0,0.0835,0.243,140.017,215167,4
2987,YG,666 (feat. YoungBoy Never Broke Again),3R2fdTDtARC4xwKSG0rNWE,55,0.866,0.686,2,-7.52,1,0.285,0.0101,0.0,0.0895,0.504,82.499,279320,4
2988,Young Dolph,I Think I Can Fly (feat. Snoop Dogg),6km1CttFobu2QezdtOJ3qm,55,0.876,0.502,9,-6.474,1,0.308,0.000455,0.0,0.121,0.27,135.973,250320,4
2989,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,67,0.659,0.738,4,-5.072,0,0.0477,0.118,0.0,0.115,0.481,127.95,183750,4
2990,Brandi Carlile,The Mother,6jeIbpsYPF0CTId7QrLLer,55,0.563,0.463,8,-7.366,1,0.0551,0.804,2.27e-06,0.092,0.394,98.039,196973,4
2991,Summerella,Do You Miss It,141ql96TDoobWpwAU1TKC7,55,0.719,0.549,8,-3.982,1,0.152,0.181,0.0,0.103,0.522,111.999,240300,4
2992,Ana Bárbara,Solos,1oQtCWxfOZwyfy2Vl3yy6w,62,0.616,0.582,0,-4.862,1,0.0295,0.693,0.0,0.101,0.524,83.018,186120,4
2993,Hyolyn,달리,21jActlsyXzkKDkN3LK6G7,61,0.666,0.82,11,-2.886,0,0.208,0.293,0.0,0.249,0.883,143.741,203000,4
2994,Grupo Codiciado,Uno En Un Millon (feat. Cesar Roman),3CrFM0gcO8179udTPhxiGG,60,0.557,0.608,6,-8.392,0,0.34,0.544,0.0,0.224,0.735,169.915,237769,3
2995,Disturbed,No More,2xECSFHPgCyElhTVRaHVYP,62,0.53,0.988,7,-2.406,1,0.121,0.000285,0.0,0.222,0.521,101.28,232640,3
2996,Six,I Don't Need Your Love,34TY5bMvFrfPlZ7jqeGxi4,59,0.535,0.447,5,-8.569,1,0.0612,0.326,0.0,0.192,0.331,97.611,367989,4
2997,Granular,Clover,2GBvksBLD4dLqjKbqp4uor,59,0.0,0.0109,5,-20.829,1,0.0,0.982,0.176,0.127,0.0,0.0,235135,0
2998,NCT DREAM,We Go Up,26vOBLHS116a4WNUVlvAUW,64,0.893,0.77,8,-4.692,1,0.107,0.0138,0.0,0.225,0.349,122.067,183293,4
2999,Polyphia,G.O.A.T.,0YPuRrM2NwzdtuShUKkts6,56,0.66,0.76,11,-5.488,0,0.0332,0.000601,0.312,0.0949,0.359,107.028,215999,4
3000,Saweetie,ICY GRL (feat. Kehlani) - Bae Mix,6MP5WAK2U7gKWldflqhPCr,57,0.876,0.609,9,-7.234,0,0.223,0.0155,1.38e-06,0.0712,0.673,103.214,148118,4
3001,A$AP Rocky,Hun43rd,1r33iukEx0COYuBzyXPmPP,57,0.584,0.546,2,-9.321,1,0.0762,0.444,0.0,0.355,0.355,136.336,242747,4
3002,Upchurch,Country Boy Shit,1LfBpO6PJ4gjl1ecrka3h1,53,0.862,0.921,2,-3.937,1,0.0534,0.232,1.22e-05,0.31,0.541,140.0,196661,4
3003,Airwaves,Event Horizon,7lSHfDPdyGdRyG234h5ToK,58,0.464,0.38,7,-8.052,1,0.0279,0.0665,0.898,0.114,0.0558,100.006,310667,3
3004,Lil 2z,Killmonger,0nebXnyelE3GTwA8WGPdff,53,0.977,0.399,0,-10.87,1,0.411,0.0495,0.0,0.103,0.276,119.992,154056,4
3005,T3R Elemento,Empecé de Cero,3ZOjI36O2RHzBsVgRphOSq,61,0.722,0.507,6,-7.86,0,0.0303,0.741,0.0,0.25,0.694,116.892,170063,3
3006,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,7oopoWQa0jicMSf9SFtxMK,57,0.567,0.723,9,-5.33,0,0.29,0.0121,0.0,0.264,0.272,128.463,175907,4
3007,CLAY,orange,1xMT1AcN5fOaaiGqGjqrMO,54,0.595,0.595,9,-7.13,0,0.167,0.236,1.18e-06,0.0963,0.339,86.335,212480,4
3008,Cavetown,Juliet,2lJ2dR5kqK6BE4gzh5YfsK,57,0.547,0.586,6,-8.489,1,0.0313,0.00346,0.0011,0.0562,0.363,131.785,278991,4
3009,Phil Wickham,Great Things,0jceXOZ2D9ZSzsfl3CKlxg,54,0.509,0.897,1,-4.809,0,0.051,0.00227,0.0,0.129,0.318,101.959,290133,4
3010,Sabrina Carpenter,Paris,359HNzfOXhCMHB1pNKhyfH,62,0.576,0.671,2,-6.408,0,0.0474,0.0482,0.0,0.114,0.226,114.839,218080,4
3011,The Amity Affliction,Feels Like I'm Dying,6MZjafR2dwtzpgXt5jlRJE,57,0.453,0.832,9,-6.165,0,0.0345,0.00644,0.000441,0.129,0.405,126.308,219187,4
3012,Gunna,Drip or Drown Remix (feat. Lil Yachty),4rTwXrxC6fyn3g5y3DGTIJ,55,0.943,0.38,5,-13.671,0,0.438,0.663,0.0,0.124,0.696,118.006,178983,4
3013,Masked Man,Coupe_90,3SagqXXt1KFUZY5vL7uzMd,58,0.686,0.154,7,-12.784,1,0.138,0.92,0.885,0.0758,0.53,82.018,70000,4
3014,Zhavia Ward,Candlelight,3j8FPquKEOygdUMLLs1Pxr,58,0.511,0.542,2,-7.398,1,0.336,0.387,0.0,0.181,0.439,134.907,189733,4
3015,Cavetown,Pigeon,43YlKd8hlnzUv71m2Ly9Nr,57,0.656,0.392,7,-11.227,1,0.0365,0.738,0.0,0.0924,0.0585,110.013,158742,4
3016,Lauren Daigle,Losing My Religion,4tnI7pL2jWNsDlA6Nlr640,56,0.592,0.45,7,-7.707,1,0.0276,0.757,0.000138,0.0587,0.387,72.013,209827,4
3017,L'Indécis,Soulful,7D3KO9gj0szuA7rXZL8jjk,61,0.53,0.338,4,-10.691,0,0.11,0.473,0.876,0.124,0.111,173.737,220690,4
3018,Atreyu,House Of Gold,6u9aD8ovEo4SJY76litOCd,57,0.339,0.943,0,-4.285,1,0.125,0.0174,0.0,0.0593,0.427,184.999,238662,3
3019,A$AP Rocky,OG Beeper,5TX0mfUkpGlU6j2xa00ERx,57,0.91,0.477,2,-5.259,1,0.418,0.121,0.0,0.305,0.313,145.994,155893,4
3020,CHVRCHES,Get Out,7aFfriQJAyHK6eC09YMQBK,54,0.487,0.82,0,-5.427,0,0.0309,0.00109,0.0428,0.224,0.211,162.034,231360,4
3021,Stone Temple Pilots,Dead & Bloated,5QCq2gfe1BygyN2Eto1i02,53,0.563,0.808,7,-7.876,1,0.0549,0.000154,7.22e-05,0.0926,0.553,123.013,310267,3
3022,Nipsey Hussle,Real Big (feat. Marsha Ambrosius),7sKhrLaPN7O9wb4nrCtvgw,55,0.467,0.569,1,-9.387,0,0.0628,0.00648,2.45e-06,0.586,0.0955,84.07,382779,4
3023,Sonn,Choke,28PYwyQETvCDNXMRBFAtzr,60,0.652,0.403,9,-14.328,0,0.0802,0.871,0.808,0.0742,0.089,140.012,180000,4
3024,Masego,Lavish Lullaby,4dulFGnSzdNW3iNdxxzgy7,59,0.839,0.658,2,-5.515,0,0.045,0.252,0.0202,0.149,0.818,147.005,197360,4
3025,"Tyler, The Creator",435,5xJeZ6tLPOXNIrrphEIuay,57,0.539,0.804,10,-5.504,0,0.172,0.00247,0.000185,0.463,0.798,85.752,93840,4
3026,Jesus Culture,Freedom - Live,5UKiOsxr7Q3NQT2LkyFt9n,58,0.541,0.841,7,-5.29,1,0.0421,0.000179,0.0,0.938,0.277,124.005,391053,4
3027,Lil Wayne,Hittas,5s6pKnF3ZPtuqvEx1i1V7U,55,0.788,0.765,2,-3.93,1,0.439,0.276,0.0,0.216,0.667,144.046,223617,4
3028,Gryffin,Just For A Moment (feat. Iselin),66U2Ud0RBGfQ0ZQrI2m8FC,58,0.53,0.777,1,-6.343,0,0.0515,0.0139,1.69e-05,0.27,0.413,144.016,254556,4
3029,Arizona Zervas,Drain Me,2DbFrz8xUz8ICEmQWlnhMg,58,0.666,0.75,10,-4.189,1,0.0899,0.559,1.43e-06,0.131,0.593,158.918,196698,4
3030,Papa Roach,Last Resort - The Rework,7poA10I15kvSUH6m44fQkS,59,0.551,0.962,11,-3.856,0,0.237,0.000944,0.000174,0.138,0.512,155.104,288000,4
3031,Gee Yuhh,Love None,4xxnseavj6p3l3HMIAT9sU,56,0.631,0.492,0,-9.203,1,0.0422,0.119,0.0,0.115,0.35,77.516,161109,4
3032,Kailee Morgue,Siren,4xb8JHIN56xixSl6vkSPjm,59,0.603,0.512,10,-6.687,0,0.0402,0.454,0.00014,0.154,0.271,145.91,200267,4
3033,Teddy Robb,Lead Me On,0ME4uQYTQmovH1v9PbWqW2,56,0.464,0.688,8,-4.553,1,0.0301,0.106,0.0,0.146,0.411,173.793,189267,4
3034,Muse,Dig Down,0RILico3Gbl5jxSNg3zLrJ,63,0.428,0.429,0,-6.06,1,0.049,0.0879,0.00041,0.168,0.182,127.173,228147,4
3035,BØRNS,Sweet Dreams,0lgScP4Sc9teQbV8TBJac6,55,0.623,0.534,11,-6.678,1,0.0315,0.0427,8.24e-05,0.119,0.387,91.997,199767,4
3036,The Afters,Well Done,40QK7YWeRYLVPmK77vuIEi,53,0.395,0.542,9,-7.646,1,0.0339,0.304,0.0,0.107,0.216,135.972,275920,4
3037,Alison Wonderland,Cry,0CqGCpNdOktUrsTUEkWozV,55,0.653,0.656,8,-6.27,1,0.0441,0.0271,0.0,0.0897,0.511,161.964,199942,4
3038,Russ,From a Distance,3rDuYJzkBZw9jbbrRatwWu,57,0.733,0.233,3,-8.733,1,0.0482,0.766,3.17e-05,0.11,0.441,94.023,175320,4
3039,Ski Mask The Slump God,Get Geeked,5StM7ktQ5TIstPckmRbWWH,55,0.955,0.507,9,-10.34,1,0.216,0.0285,1.19e-06,0.135,0.314,127.983,105093,4
3040,Anuel AA,Bandolera,6zw6EBrOdGTbKzC0djTOlD,65,0.693,0.752,9,-4.108,1,0.0729,0.499,2.66e-05,0.123,0.796,185.996,190296,4
3041,Tay-K,After You,5jJL5w2NQ6YeA4a35xUlYV,55,0.769,0.427,0,-6.105,1,0.316,0.386,0.0,0.0731,0.0393,149.956,135413,4
3042,The Unlikely Candidates,Oh My Dear Lord,0iHA83002w19QxhOIixKDy,58,0.557,0.798,1,-4.506,0,0.113,0.0382,1.4e-05,0.0666,0.673,72.044,192500,4
3043,Brothers Osborne,Shoot Me Straight,5T3i5WkfjgJQpl8IANqjXZ,55,0.417,0.685,2,-6.805,1,0.0584,0.00389,0.00855,0.103,0.224,98.718,384013,4
3044,invention_,Drxzzl_,76Yal7OOUDF3iaqchERzMf,58,0.55,0.531,11,-7.094,1,0.239,0.766,0.589,0.381,0.328,71.454,152362,3
3045,Ann Marie,Unlove You,1OAVOMutu0LdzV8dEv7Rb9,55,0.514,0.662,10,-3.85,1,0.153,0.592,0.0,0.32,0.675,97.016,201581,4
3046,Gunna,Almighty (feat. HoodRich Pablo Juan),7tjXeAUgZEe2yE6nSOcqWA,55,0.952,0.334,1,-11.375,1,0.471,0.208,1.57e-05,0.113,0.274,117.977,144407,4
3047,The Revivalists,Change,3bGWIrId9JXQYZZZzJIa0H,56,0.508,0.903,9,-4.91,0,0.0442,0.00133,7.88e-06,0.116,0.689,141.987,229453,4
3048,21 Savage,letter 2 my momma,55xNjVrGJxgqcEFqCyejTM,56,0.864,0.608,1,-10.567,0,0.275,0.0531,1.2e-05,0.078,0.963,80.225,194810,4
3049,Shinedown,ATTENTION ATTENTION,0XRjftXFxSo0ZEC0ZdSxWQ,56,0.524,0.975,7,-2.914,1,0.0629,0.000443,0.296,0.877,0.58,160.03,230520,4
3050,Flosstradamus,2 MUCH,7sTyb6DmbO0Nd4zKwhJZSZ,59,0.642,0.933,4,-2.887,0,0.0871,0.0657,1.04e-05,0.087,0.158,150.039,182400,4
3051,YoungBoy Never Broke Again,Big Talk,03cElm8polfuCWxY5g5izH,54,0.832,0.889,0,-3.307,1,0.206,0.0628,0.0,0.315,0.654,99.979,166344,4
3052,$uicideBoy$,I No Longer Fear The Razor Guarding My Heel (IV),6qqVvmMtIeEKR0ZWX5B6rW,57,0.626,0.603,5,-9.047,0,0.207,0.045,0.000228,0.133,0.138,113.078,474157,4
3053,Lady Gaga,Is That Alright?,172e82oK9vGoBPvc6SqMm5,64,0.557,0.279,6,-7.757,1,0.0372,0.868,1.25e-05,0.0978,0.263,102.727,191280,4
3054,bbno$,tony thot,2WPBIdQkgi8hqExMWU4TuK,57,0.923,0.632,2,-5.129,0,0.288,0.469,0.0,0.0893,0.861,93.021,136774,4
3055,KREAM,Deep End (feat. JHart) - Eden Prince Remix,4rgtPGf9Vp2aWiM0NooJvE,58,0.677,0.848,7,-6.14,0,0.0741,0.0154,0.00111,0.277,0.469,125.068,208096,4
3056,Ólafur Arnalds,saman,5RqKo9P4DLA0bVyY70cWkr,61,0.583,0.0238,0,-32.244,0,0.0369,0.994,0.847,0.103,0.426,108.74,131923,4
